age,CO2
512000,228.43887133426446
513000,227.95595865229484
514000,230.16375080179614
515000,229.30000651540067
516000,225.17358602229362
517000,219.17013714717103
518000,212.99754689411833
519000,206.78874992685382
520000,203.00331326473028
521000,197.17506762319098
522000,195.36285534702668
523000,197.20047276716073
524000,194.05868296721044
525000,193.14942023250782
526000,189.18936911404322
527000,187.22775804706433
528000,198.43876082204125
529000,194.2400140566738
530000,187.29252104599618
531000,194.36031355180182
532000,210.92915592229664
533000,203.2543067924614
534000,221.43975971986788
535000,223.25711241236962
536000,215.6155957694293
537000,208.4600633664406
538000,209.0559047237795
539000,206.00552578063153
540000,203.9300165230416
541000,203.9971833587448
542000,201.47909702398516
543000,198.26664582791673
544000,196.16329536590985
545000,196.3973646024627
546000,195.4837771542319
547000,210.53348523969007
548000,202.98878290478916
549000,209.31872571703002
550000,215.01595664275135
551000,217.12416137185826
552000,219.23236610096515
553000,232.80793681279144
554000,250.44105229894157
555000,266.58241740359745
556000,279.7006754072308
557000,265.0006891068121
558000,257.3870072986312
559000,249.926507344395
560000,244.9503623965346
561000,242.7577947499545
562000,242.50047979587887
563000,245.1530820994674
564000,244.00468164584925
565000,242.85628119223105
566000,241.7078807386129
567000,233.55855231567355
568000,231.4887902337869
569000,226.41693358114793
570000,231.144995683525
571000,235.18027215612145
572000,217.97925046544182
573000,203.65839175786599
574000,204.81514720970472
575000,206.5005190508285
576000,208.28366386183967
577000,213.4010099570722
578000,214.1377635870813
579000,228.02938795830877
580000,241.15123555063337
581000,248.17560519942666
582000,248.14856810794146
583000,240.5199487062291
584000,242.78979537602945
585000,249.23404147454312
586000,250.07887491768852
587000,241.4019644247469
588000,249.70038869257922
589000,244.5259104300013
590000,235.17296737441833
591000,235.91060847731458
592000,226.77973504149097
593000,232.15298054699545
594000,244.99538300490354
595000,247.3461203650989
596000,240.69157175398632
597000,248.54594458438288
598000,248.53447050461975
599000,245.58493248045485
600000,242.63539445629
601000,233.6520199972972
602000,224.11846631428804
603000,220.53874765780125
604000,225.76888401559444
605000,221.62658382066272
606000,218.25787423734155
607000,220.52017757108146
608000,231.37897099447514
609000,231.30991022099448
610000,218.41653888280393
611000,208.94526159921026
612000,205.34210266535044
613000,202.5638725490196
614000,200.75014705882353
615000,199.0947888589398
616000,203.7843691148772
617000,216.46174496644295
618000,211.84520643806857
619000,207.9963610916725
620000,200.12136692325635
621000,191.9104968509447
622000,190.17179204758236
623000,195.3479085960869
624000,197.07930786646062
625000,197.71965641230523
626000,197.7596084698362
627000,197.79956052736716
628000,197.3105171987132
629000,196.81559020044543
630000,187.2043438678631
631000,186.57477748376235
632000,189.60057517033897
633000,192.1229629220007
634000,194.83261536760034
635000,202.79449281443416
636000,200.18052930056714
637000,195.64366729678648
638000,191.10680529300578
639000,186.5660592255126
640000,188.05333333333334
641000,189.11532811837694
642000,189.2764009094062
643000,191.12169263719503
644000,196.00286945481136
645000,198.38981513153428
646000,200.04363795872976
647000,201.5759563365351
648000,202.4431524118507
649000,202.09292769622317
650000,199.28025281205467
651000,195.513892881342
652000,194.46929603925835
653000,193.88383810414322
654000,195.74070964031011
655000,194.96197978022673
656000,195.6331983952805
657000,195.86961275954584
658000,194.30983001284486
659000,192.7500472661439
660000,197.9484996143108
661000,199.07023651057762
662000,202.27648570705787
663000,206.35791086169206
664000,210.61090443407622
665000,220.3340989542739
666000,224.58958968650126
667000,232.6350923394832
668000,248.30308686081327
669000,257.0114623637746
670000,270.1297727685875
671000,276.15152364841674
672000,274.8423387283237
673000,275.2966529944989
674000,275.87983011179205
675000,275.83333948169326
676000,279.14581921259844
677000,277.2966187672195
678000,278.0461967916273
679000,271.38397575029165
680000,272.73670333660084
681000,275.85201689422735
682000,273.8972892489319
683000,273.19433755544867
684000,275.4730001632089
685000,264.05656324582344
686000,263.19595111710385
687000,257.8200930730057
688000,250.0467357833762
689000,244.52373771602848
690000,242.46457501312074
691000,237.6681583641228
692000,240.52371301819485
693000,256.8531253805734
694000,242.26990442769676
695000,245.3843472330629
696000,238.30277717554185
697000,240.23040045753024
698000,246.25537948085423
699000,245.15822280106744
700000,243.0903202749086
701000,239.9725541470544
702000,243.72898630309075
703000,246.1742177271903
704000,242.69736790125893
705000,238.92141791959077
706000,233.46390439598633
707000,233.74137102567923
708000,231.47552798787686
709000,229.22932965153134
710000,225.54125325126506
711000,219.75628270402797
712000,221.39615815431932
713000,228.23739241810915
714000,238.30830387219814
715000,250.62083421823075
716000,245.87070943637872
717000,237.30841388541435
718000,232.23267065514617
719000,234.08154614534814
720000,227.16571988248097
721000,226.1607641359182
722000,233.55697594297422
723000,247.28618250874527
724000,242.82856608943524
725000,232.14238017132527
726000,231.9916369236191
727000,238.7791003942775
728000,225.76586741244668
729000,214.59778263185765
730000,204.8518552402108
731000,201.86066460197867
732000,207.15261832072596
733000,200.6875853395623
734000,200.51912341655216
735000,197.85112253524832
736000,200.2978675088757
737000,206.0878497562305
738000,210.60914160734242
739000,219.54651394610931
740000,229.41334714936633
741000,223.89910745944087
742000,214.49398520746976
743000,209.95364085319667
744000,216.25896389482315
745000,220.8246293157056
746000,222.39498244786753
747000,214.37852219153885
748000,207.6007059152547
749000,204.2740914715913
750000,201.53773618902886
751000,205.6713340769277
752000,210.66064185169074
753000,222.3351473880858
754000,211.21837183267158
755000,202.97857020482854
756000,204.58066720566464
757000,200.01001177144173
758000,201.05874877661958
759000,195.8270209584934
760000,205.96475512396958
761000,212.64312777139475
762000,203.8611594503291
763000,198.86542361176933
764000,201.4826915570337
765000,196.0213885544229
766000,196.4991444904719
767000,192.6488704269289
768000,189.09828499221794
769000,191.36799016575787
770000,193.2504199745244
771000,189.13559059978292
772000,188.00118789195335
773000,185.09866757216088
774000,180.6410462049635
775000,183.7097968840352
776000,188.50207381780956
777000,189.91108509740812
778000,191.06028371446766
779000,194.91138461143922
780000,191.25606575385123
781000,188.59585410660225
782000,203.37709183495872
783000,223.75773670335542
784000,228.82780547014764
785000,239.8320802328988
786000,239.50493074170393
787000,249.3684494826384
788000,267.50569793734974
789000,264.29306276320654
790000,260.66491286913333
791000,259.9641236845747
792000,259.17355304945244
793000,262.1620793244683
794000,270.0322499242149
795000,274.98401264952116
796000,276.28133107600166
797000,276.7256364288275
798000,279.26595486195686
